experiment_id,run_id,config_id,video_id,chunk_id,start_seconds,end_seconds,duration_seconds,transcript,frame_path,text_vector_dimension,image_vector_dimension,asr_provider,asr_model,frame_cache_state
paper_pilot_cuda_final_v3,run_01,text_only,vid_006,71,284.000000,289.000000,5.000000,"DMD premium member on my site. Alright, that's it for this video. Hopefully you liked it. If you did, don't forget to click that like button, subscribe to my channel, and click the bell icon to be notified",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_006,72,288.000000,293.000000,5.000000,"don't forget to click that like button, subscribe to my channel, and click the bell icon to be notified each time I have a brand new tutorial. You can check out all the relevant links from this video",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_006,73,292.000000,297.000000,5.000000,"each time I have a brand new tutorial. You can check out all the relevant links from this video in the description, but thanks for watching and I'll see you next time.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_006,74,296.000000,299.212300,3.212300,"in the description, but thanks for watching and I'll see you next time.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,0,0.000000,5.000000,5.000000,"Atoms are ridiculous and unbelievably small. A single human hair is about as thick as 500,000 carbon atoms stacked over each other.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,1,4.000000,9.000000,5.000000,"A single human hair is about as thick as 500,000 carbon atoms stacked over each other.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,2,8.000000,13.000000,5.000000,"A single human hair is about as thick as 500,000 carbon atoms stacked over each other. Look at your fist. It contains trillions and trillions of atoms.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,3,12.000000,17.000000,5.000000,"Look at your fist. It contains trillions and trillions of atoms. If one atom in it were about as big as a marble, how big would your fist be?",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,4,16.000000,21.000000,5.000000,"If one atom in it were about as big as a marble, how big would your fist be? Well, about the size of earth.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,5,20.000000,25.000000,5.000000,"Well, about the size of earth. Hmm, still hard to imagine? Let's try something different.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,6,24.000000,29.000000,5.000000,"Hmm, still hard to imagine? Let's try something different.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,7,28.000000,33.000000,5.000000,Look at your little finger. Imagine that its tip is as big as the room you're sitting in right now.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,8,32.000000,37.000000,5.000000,Look at your little finger. Imagine that its tip is as big as the room you're sitting in right now.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,9,36.000000,41.000000,5.000000,"Look at your little finger. Imagine that its tip is as big as the room you're sitting in right now. Now, fill the room with grains of rice.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,10,40.000000,45.000000,5.000000,"Now, fill the room with grains of rice. One rice corn represents one cell of your fingertip. Now, let's zoom in on the rice corn. And now, one cell is as big as the room you're in right now.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,11,44.000000,49.000000,5.000000,"Now, let's zoom in on the rice corn. And now, one cell is as big as the room you're in right now.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,12,48.000000,53.000000,5.000000,"Now, let's zoom in on the rice corn. And now, one cell is as big as the room you're in right now. Let's fill it with rice again. This is about the size of a protein.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,13,52.000000,57.000000,5.000000,"Let's fill it with rice again. This is about the size of a protein. And now, let us fill all the empty spaces between the rice corns with fine grains of sand.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,14,56.000000,61.000000,5.000000,"And now, let us fill all the empty spaces between the rice corns with fine grains of sand.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,15,60.000000,65.000000,5.000000,"And now, let us fill all the empty spaces between the rice corns with fine grains of sand. This is roughly how small atoms are.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,16,64.000000,69.000000,5.000000,This is roughly how small atoms are. What is an atom made of? Let us just pretend that atoms look like this for a minute to make it easier to understand.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,17,68.000000,73.000000,5.000000,What is an atom made of? Let us just pretend that atoms look like this for a minute to make it easier to understand. An atom consists of three elementary particles.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,18,72.000000,77.000000,5.000000,"An atom consists of three elementary particles. Neutrons, protons, and electrons.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,19,76.000000,81.000000,5.000000,"Neutrons, protons, and electrons. Protons and neutrons bind together and form the atom core.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,20,80.000000,85.000000,5.000000,"Protons and neutrons bind together and form the atom core. Helped together by the strong interaction, one of the four fundamental forces in the universe.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,21,84.000000,89.000000,5.000000,"Helped together by the strong interaction, one of the four fundamental forces in the universe. They are made from quarks and held together by gluons.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,22,88.000000,93.000000,5.000000,They are made from quarks and held together by gluons. No one knows exactly how small quarks are.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,23,92.000000,97.000000,5.000000,"No one knows exactly how small quarks are. We think they might literally be points, like in geometry.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,24,96.000000,101.000000,5.000000,"We think they might literally be points, like in geometry. Try to imagine them as being zero-dimensional.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,25,100.000000,105.000000,5.000000,Try to imagine them as being zero-dimensional. We suspect that quarks and electrons are the most fundamental components of matter in the universe.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,26,104.000000,109.000000,5.000000,"We suspect that quarks and electrons are the most fundamental components of matter in the universe. Electrons orbit the atom core. They travel at a speed of about 2,200 km'",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,27,108.000000,113.000000,5.000000,"Electrons orbit the atom core. They travel at a speed of about 2,200 km'",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,28,112.000000,117.000000,5.000000,"Electrons orbit the atom core. They travel at a speed of about 2,200 km' First enough to get around the Earth in just over 18 seconds.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,29,116.000000,121.000000,5.000000,"First enough to get around the Earth in just over 18 seconds. Like quarks, we think electrons are fundamental particles.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,30,120.000000,125.000000,5.000000,"Like quarks, we think electrons are fundamental particles. 99.9999999999% of an atom's volume is just empty space.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,31,124.000000,129.000000,5.000000,99.9999999999% of an atom's volume is just empty space.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,32,128.000000,133.000000,5.000000,99.9999999999% of an atom's volume is just empty space. Except that it isn't.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,33,132.000000,137.000000,5.000000,"Except that it isn't. What we perceive as emptiness is actually a space filled by quantum fluctuations,",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,34,136.000000,141.000000,5.000000,"What we perceive as emptiness is actually a space filled by quantum fluctuations, fields that have potential energy and build and dissolve spontaneously.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,35,140.000000,145.000000,5.000000,"fields that have potential energy and build and dissolve spontaneously. These fluctuations have a fundamental impact on how charged particles interact,",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,36,144.000000,149.000000,5.000000,"These fluctuations have a fundamental impact on how charged particles interact, but that's a topic for another video.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,37,148.000000,153.000000,5.000000,but that's a topic for another video. How much space do the core and electrons actually fill?,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,38,152.000000,157.000000,5.000000,"How much space do the core and electrons actually fill? If you were to subtract all the spaces between the atom cores from the Empire State Building,",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,39,156.000000,161.000000,5.000000,"If you were to subtract all the spaces between the atom cores from the Empire State Building, it would be about as big as a rice corn.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,40,160.000000,165.000000,5.000000,it would be about as big as a rice corn. All the atoms of humanity would fit in a teaspoon.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,41,164.000000,169.000000,5.000000,All the atoms of humanity would fit in a teaspoon. There are extreme objects where states like this actually exist.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,42,168.000000,173.000000,5.000000,"There are extreme objects where states like this actually exist. In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,43,172.000000,177.000000,5.000000,"In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,44,176.000000,181.000000,5.000000,"In a neutron star, atom cores are compacted so densely that the mass of three suns fits into an object only a few kilometres wide. By the way, what do atoms look like?",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,45,180.000000,185.000000,5.000000,"By the way, what do atoms look like? Well, kind of like this. Electrons are like a wave function and a particle at the same time.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,46,184.000000,189.000000,5.000000,Electrons are like a wave function and a particle at the same time. We can calculate where an electron might be at any given moment in time.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,47,188.000000,193.000000,5.000000,"We can calculate where an electron might be at any given moment in time. These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,48,192.000000,197.000000,5.000000,"These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,49,196.000000,201.000000,5.000000,"These clouds of probability, called orbitals, are where electrons might be with a certainty of 95%. The probability of finding an electron approaches zero, the further we get away from the atom core.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,50,200.000000,205.000000,5.000000,"The probability of finding an electron approaches zero, the further we get away from the atom core. But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,51,204.000000,209.000000,5.000000,"But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,52,208.000000,213.000000,5.000000,"But it actually never is zero, which means that in theory, the electron of an atom could be on the other side of the universe. Okay, wait a second.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,53,212.000000,217.000000,5.000000,"Okay, wait a second. These strange things make up all the matter in the universe.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,54,216.000000,221.000000,5.000000,"These strange things make up all the matter in the universe. For many dozens of known elements, you don't need many dozens of elementary particles, just three.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,55,220.000000,225.000000,5.000000,"For many dozens of known elements, you don't need many dozens of elementary particles, just three. Take one proton and one electron and you have hydrogen.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,56,224.000000,229.000000,5.000000,"Take one proton and one electron and you have hydrogen. Add a proton and a neutron, you have helium.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,57,228.000000,233.000000,5.000000,"Add a proton and a neutron, you have helium. Add a few more, you get carbon. A few more fluorine, even more gold, and so on.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,58,232.000000,237.000000,5.000000,"A few more fluorine, even more gold, and so on.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,59,236.000000,241.000000,5.000000,"A few more fluorine, even more gold, and so on. And every atom of an element is the same. The hydrogen atoms in the universe, for example, are the same.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,60,240.000000,245.000000,5.000000,"The hydrogen atoms in the universe, for example, are the same. The hydrogen in your body is exactly the same as the hydrogen in the sun.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,61,244.000000,249.000000,5.000000,The hydrogen in your body is exactly the same as the hydrogen in the sun. Do you feel confused right now?,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,62,248.000000,253.000000,5.000000,Do you feel confused right now? We certainly do. Nothing on this scale of the universe makes any sense in our world.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,63,252.000000,257.000000,5.000000,"Nothing on this scale of the universe makes any sense in our world. And we've not even begun talking about quantum mechanics or the particles who, which are even stranger.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,64,256.000000,261.000000,5.000000,"And we've not even begun talking about quantum mechanics or the particles who, which are even stranger. Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,65,260.000000,265.000000,5.000000,"Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,66,264.000000,269.000000,5.000000,"Our model of atoms has changed a number of times since we first conceived it, and the current one will certainly not be the last. So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,67,268.000000,273.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,68,272.000000,277.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,69,276.000000,281.000000,5.000000,"So, let us support scientists and research and wait for the next wave of mind-boggling new information about this strange world that is the basis for our existence.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,70,280.000000,285.000000,5.000000,,,,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,71,284.000000,289.000000,5.000000,,,,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,72,288.000000,293.000000,5.000000,,,,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,73,292.000000,297.000000,5.000000,,,,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_007,74,296.000000,297.308300,1.308300,,,,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,0,0.000000,5.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,1,4.000000,9.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,2,8.000000,13.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our own bodies.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,3,12.000000,17.000000,5.000000,"Water is virtually everywhere, from soil, moisture, and ice caps to the cells inside our own bodies. Depending on factors like location, fat index, age, and sex, the average human is between",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,4,16.000000,21.000000,5.000000,"Depending on factors like location, fat index, age, and sex, the average human is between 55 and 60% water.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,5,20.000000,25.000000,5.000000,"Depending on factors like location, fat index, age, and sex, the average human is between 55 and 60% water. At birth, human babies are even wetter.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,6,24.000000,29.000000,5.000000,"55 and 60% water. At birth, human babies are even wetter. Being 75% water, they are swimmingly similar to fish.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,7,28.000000,33.000000,5.000000,"Being 75% water, they are swimmingly similar to fish. But their water composition drops to 65% by their first birthday.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,8,32.000000,37.000000,5.000000,"Being 75% water, they are swimmingly similar to fish. But their water composition drops to 65% by their first birthday.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,9,36.000000,41.000000,5.000000,But their water composition drops to 65% by their first birthday. So what role does water play in our bodies? And how much do we actually need to drink to stay healthy?,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,10,40.000000,45.000000,5.000000,"So what role does water play in our bodies? And how much do we actually need to drink to stay healthy? The H2O in our bodies works to cushion and lubricate joints, regulate temperature,",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,11,44.000000,49.000000,5.000000,"And how much do we actually need to drink to stay healthy? The H2O in our bodies works to cushion and lubricate joints, regulate temperature,",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,12,48.000000,53.000000,5.000000,"The H2O in our bodies works to cushion and lubricate joints, regulate temperature, and to nourish the brain and spinal cord.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,13,52.000000,57.000000,5.000000,"and to nourish the brain and spinal cord. Water isn't only in our blood, and adults' brain and heart are almost three-quarters water.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,14,56.000000,61.000000,5.000000,"Water isn't only in our blood, and adults' brain and heart are almost three-quarters water. That's roughly equivalent to the amount of moisture in a banana.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,15,60.000000,65.000000,5.000000,"Water isn't only in our blood, and adults' brain and heart are almost three-quarters water. That's roughly equivalent to the amount of moisture in a banana.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,16,64.000000,69.000000,5.000000,"That's roughly equivalent to the amount of moisture in a banana. Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31%",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,17,68.000000,73.000000,5.000000,"Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31%",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,18,72.000000,77.000000,5.000000,"Lungs are more similar to an apple at 83%, and even seemingly dry human bones are 31% water. If we are essentially made of water and surrounded by water, why do we still need to drink",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,19,76.000000,81.000000,5.000000,"If we are essentially made of water and surrounded by water, why do we still need to drink so much? Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,20,80.000000,85.000000,5.000000,"so much? Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,21,84.000000,89.000000,5.000000,"Well, each day we lose 2-3 liters through our sweat, urine, and bowel movements, and even just from breathing. While these functions are essential to our survival, we need to compensate for the fluid",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,22,88.000000,93.000000,5.000000,"just from breathing. While these functions are essential to our survival, we need to compensate for the fluid loss.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,23,92.000000,97.000000,5.000000,"While these functions are essential to our survival, we need to compensate for the fluid loss. Maintaining a balanced water level is essential to avoid dehydration or over-hydration, both",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,24,96.000000,101.000000,5.000000,"Maintaining a balanced water level is essential to avoid dehydration or over-hydration, both of which can have devastating effects on overall health.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,25,100.000000,105.000000,5.000000,"of which can have devastating effects on overall health. At first detection of low water levels, sensory receptors in the brain's hypothalamus signal",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,26,104.000000,109.000000,5.000000,"At first detection of low water levels, sensory receptors in the brain's hypothalamus signal the release of anti-diuretic hormone.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,27,108.000000,113.000000,5.000000,"At first detection of low water levels, sensory receptors in the brain's hypothalamus signal the release of anti-diuretic hormone. When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,28,112.000000,117.000000,5.000000,"When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,29,116.000000,121.000000,5.000000,"When it reaches the kidneys, it creates aquaporins, special channels that enable blood to absorb and retain more water, leading to concentrated, dark urine.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,30,120.000000,125.000000,5.000000,"and retain more water, leading to concentrated, dark urine. Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,31,124.000000,129.000000,5.000000,"Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,32,128.000000,133.000000,5.000000,"Increased dehydration can cause notable drops in energy, mood, skin moisture, and blood pressure, as well as signs of cognitive impairment.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,33,132.000000,137.000000,5.000000,"pressure, as well as signs of cognitive impairment. A dehydrated brain works harder to accomplish the same amount as a normal brain, and it",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,34,136.000000,141.000000,5.000000,"A dehydrated brain works harder to accomplish the same amount as a normal brain, and it even temporarily shrinks because of its lack of water.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,35,140.000000,145.000000,5.000000,even temporarily shrinks because of its lack of water. Over-hydration or hyponatremia is usually caused by over-consumption of water in a short,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,36,144.000000,149.000000,5.000000,Over-hydration or hyponatremia is usually caused by over-consumption of water in a short,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,37,148.000000,153.000000,5.000000,Over-hydration or hyponatremia is usually caused by over-consumption of water in a short amount of time. Athletes are often the victims of over-hydration because of complications in regulating water,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,38,152.000000,157.000000,5.000000,Athletes are often the victims of over-hydration because of complications in regulating water levels in extreme physical conditions.,,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,39,156.000000,161.000000,5.000000,"Athletes are often the victims of over-hydration because of complications in regulating water levels in extreme physical conditions. Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,40,160.000000,165.000000,5.000000,"Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated brain slows or even stops releasing it into the blood.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,41,164.000000,169.000000,5.000000,"Whereas the dehydrated brain amps up the production of anti-diuretic hormone, the over-hydrated brain slows or even stops releasing it into the blood.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,42,168.000000,173.000000,5.000000,"brain slows or even stops releasing it into the blood. Sodium electrolytes in the body become diluted, causing cells to swell.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,43,172.000000,177.000000,5.000000,"Sodium electrolytes in the body become diluted, causing cells to swell. In severe cases, the kidneys can't keep up with the resulting volumes of dilute urine.",,512,,WhisperLocalASR,base,not_applicable
paper_pilot_cuda_final_v3,run_01,text_only,vid_008,44,176.000000,181.000000,5.000000,"In severe cases, the kidneys can't keep up with the resulting volumes of dilute urine. Water intoxication then occurs, possibly causing headache, vomiting, and in rare instances,",,512,,WhisperLocalASR,base,not_applicable
